OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-IL,USGS Illinois Water Science Center,USGS-421839089313601,27N 8E-25.5e1,Well,,07090003,,,,,42.3108527,-89.5267815,24000,5,seconds,Interpolated from MAP.,NAD83,850,feet,10,feet,Interpolated from topographic map.,NGVD29,US,17,177,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,,250,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421839089313602,27N 8E-25.5e2,Well,,07090003,,,,,42.3108527,-89.5267815,24000,5,seconds,Interpolated from MAP.,NAD83,850,feet,10,feet,Interpolated from topographic map.,NGVD29,US,17,177,,,,,305,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421849088140801,44N 9E- 7.8h,Well,,07120006,,,,,42.3136333,-88.2356408,,Unknown,Unknown,Interpolated from MAP.,NAD83,750,feet,10,feet,Interpolated from topographic map.,NGVD29,US,17,111,,,,1968,91,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421850088252301,44N7E-9.4H,Well,,07120006,,,,,42.3126667,-88.4238889,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,895,feet,10,feet,Interpolated from topographic map.,NGVD29,US,17,111,Sand and gravel aquifers (glaciated regions),Quaternary System,Confined multiple aquifers,19920402,175,ft,175,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421850089025501,44N 2E- 6.5c1,Well,,07090005,,,,,42.313908,-89.0487173,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,201,Sand and gravel aquifers (glaciated regions),Quaternary System,,,190,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421850089045501,44N 1E- 2.3b1,Well,,07090005,,,,,42.3139079,-89.0820513,24000,5,seconds,Interpolated from MAP.,NAD83,741,feet,1,feet,Interpolated from topographic map.,NGVD29,US,17,201,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,1948,1127,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421852088501001,44N 3E-1.6a1,Well,,07090006,,,,,42.3144444,-88.8361111,24000,1,seconds,Unknown.,NAD83,845,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,007,Sand and gravel aquifers (glaciated regions),Quaternary System,Confined single aquifer,198105,362,ft,362,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421853088154401,44N 8E- 2.2a1,Well,,07120006,,,,,42.3147443,-88.2623083,24000,5,seconds,Interpolated from MAP.,NAD83,780,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,111,Sand and gravel aquifers (glaciated regions),Quaternary System,,195705,135,ft,135,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421853088501901,44N 3E- 1.7a1,Well,,07090006,,,,,42.3144644,-88.8381572,24000,1,seconds,Interpolated from MAP.,NAD83,850.2,feet,0.1,feet,Level or other surveyed method.,NGVD29,US,17,007,Cambrian-Ordovician aquifer system,St. Peter Sandstone,,1985,410,ft,410,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421855088591601,44N 2E- 3.4c1,Well,,07090005,,,,,42.315297,-88.9878828,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,201,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,1970,1325,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421855089121601,JOHNSON,Well,,07090005,,,,,42.3247405,-89.2048317,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,201,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421900088303501,44N 6E- 2.2a,Well,,07090006,,,,,42.3166879,-88.509815,,Unknown,Unknown,Interpolated from MAP.,NAD83,865,feet,10,feet,Interpolated from topographic map.,NGVD29,US,17,111,,,,,,,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421902090131901,27N 2E-24.2c1,Well,,07060005,,,,,42.3172356,-90.2220726,,Unknown,Unknown,Interpolated from MAP.,NAD83,810,feet,10,feet,Interpolated from topographic map.,NGVD29,US,17,085,Cambrian-Ordovician aquifer system,Galena-Platteville Groups,,,317,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421906088153601,44N 8E- 2.1b1,Well,,07120006,,,,,42.3183554,-88.260086,24000,5,seconds,Interpolated from MAP.,NAD83,779,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,111,Cambrian-Ordovician aquifer system,Maquoketa Group,,1954,180,ft,180,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421908090132901,27N 2E-24.3d1,Well,,07060005,,,,,42.3189021,-90.2248504,24000,5,seconds,Interpolated from MAP.,NAD83,820,feet,10,feet,Interpolated from topographic map.,NGVD29,US,17,085,Cambrian-Ordovician aquifer system,Galena-Platteville Groups,,,600,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421911088265901,44N 7E- 5.7d1,Well,,07120006,,,,,42.3197436,-88.4498135,24000,5,seconds,Interpolated from MAP.,NAD83,910,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,111,Sand and gravel aquifers (glaciated regions),Quaternary System,,192102,196,ft,196,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421911088270001,44N 7E- 5.7d3,Well,,07120006,,,,,42.3197436,-88.4500912,24000,5,seconds,Interpolated from MAP.,NAD83,920,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,111,Sand and gravel aquifers (glaciated regions),Quaternary System,,194811,205,ft,205,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421914088125301,44N9E-05.7d1 (WAUC-08-13),Well,,07120006,,,,,42.3206472,-88.2147583,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,766,feet,10,feet,"Light Detection And Ranging, airplane",NAVD88,US,17,111,Sand and gravel aquifers (glaciated regions),Quaternary System,Unconfined single aquifer,20080930,105.3,ft,150,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421919087495301,44N12E- 4.2f1,Well,,04040002,,,,,42.3219668,-87.8314591,24000,1,seconds,Interpolated from MAP.,NAD83,585,feet,5,feet,Unknown.,NGVD29,US,17,097,,,,,2269,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421922087495401,44N12E- 4.2f2,Well,,04040002,,,,,42.3228002,-87.8317369,24000,1,seconds,Interpolated from MAP.,NAD83,585,feet,5,feet,Unknown.,NGVD29,US,17,097,,,,,1695,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421924087503201,44N12E- 4.1g1,Well,,04040002,,,,,42.3233557,-87.842293,24000,1,seconds,Interpolated from MAP.,NAD83,645,feet,5,feet,Unknown.,NGVD29,US,17,097,,,,,2100,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421934088123501,44N 9E- 5.4g1,Well,,07120006,,,,,42.3261331,-88.2098069,,10,seconds,Interpolated from MAP.,NAD83,,,,,,,US,17,111,,,,,280,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421935088260201,44N 7E- 5.1h,Well,,07120006,,,,,42.3264102,-88.4339799,,Unknown,Unknown,Interpolated from MAP.,NAD83,883,feet,10,feet,Interpolated from topographic map.,NGVD29,US,17,111,,,,1973,103,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421937089001701,45N 2E-33.3a1,Well,,07090005,,,,,42.3269634,-89.0048279,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,201,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,,1313,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421939088174601,44N 8E- 3.8h1,Well,,07120006,,,,,42.3275217,-88.2961984,24000,5,seconds,Interpolated from MAP.,NAD83,820,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,111,Silurian-Devonian aquifers,Silurian System,,,240,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421943088160301,45N 8E-35.5a2,Well,,07120006,,,,,42.3286329,-88.2675866,24000,5,seconds,Interpolated from MAP.,NAD83,765,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,111,Silurian-Devonian aquifers,Silurian System,,196807,185,ft,185,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421943088160501,45N 8E-35.5a1,Well,,07120006,,,,,42.3286329,-88.2681421,24000,5,seconds,Interpolated from MAP.,NAD83,765,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,111,Sand and gravel aquifers (glaciated regions),Quaternary System,Unconfined single aquifer,1960,60,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421952089382701,27N 7E-13.4a1,Well,,07090003,,,,,42.3311289,-89.64095,24000,5,seconds,Interpolated from MAP.,NAD83,787,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,177,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,197406,310,ft,310,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421955088263301,45N 7E-32.4c1,Well,,07120006,,,,,42.3319656,-88.4425914,24000,5,seconds,Interpolated from MAP.,NAD83,890.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,111,Sand and gravel aquifers (glaciated regions),Quaternary System,,196010,193,ft,193,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421956088262501,45N 7E-32.3c1,Well,,07120006,,,,,42.3322434,-88.4403692,24000,5,seconds,Interpolated from MAP.,NAD83,885,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,111,Sand and gravel aquifers (glaciated regions),Quaternary System,,196009,189,ft,189,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421956089034301,45N 1E-36.2d1,Well,,07090005,,,,,42.3322408,-89.0620513,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,201,Sand and gravel aquifers (glaciated regions),Quaternary System,,1964,93,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421958087501301,45N12E-33.5d1,Well,,04040002,,,,,42.3328001,-87.8370151,24000,1,seconds,Interpolated from MAP.,NAD83,649,feet,5,feet,Unknown.,NGVD29,US,17,097,,,,,1600,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-421958088122901,45N 9E-32.5c,Well,,07120006,,,,,42.3327997,-88.2081403,,Unknown,Unknown,Interpolated from MAP.,NAD83,760,feet,10,feet,Interpolated from topographic map.,NGVD29,US,17,111,,,,1967,49,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422002088263001,45N7E-32.4d,Well,,07120006,,,,,42.3340556,-88.4418333,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,900,feet,1,feet,Interpolated from topographic map.,NGVD29,US,17,111,Sand and gravel aquifers (glaciated regions),Quaternary System,Unconfined single aquifer,19990817,30.4,ft,39.4,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422006088262401,45N 7E-32.3d1,Well,,07120006,,,,,42.3350211,-88.4400915,24000,5,seconds,Interpolated from MAP.,NAD83,890,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,111,Sand and gravel aquifers (glaciated regions),Quaternary System,,196105,114,ft,114,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422009088063901,45N10E-31.4e1,Well,,07120006,,,,,42.3358553,-88.1109148,24000,5,seconds,Interpolated from MAP.,NAD83,800,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,097,Silurian-Devonian aquifers,Silurian System,,,310,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422010087494501,45N12E-33.1f1,Well,,04040002,,,,,42.3361334,-87.8292371,24000,1,seconds,Interpolated from MAP.,NAD83,595,feet,5,feet,Unknown.,NGVD29,US,17,097,,,,,2058,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422011087553101,45N11E-34.1e1,Well,,07120004,,,,,42.3364111,-87.9253523,24000,1,seconds,Interpolated from MAP.,NAD83,730,feet,5,feet,Unknown.,NGVD29,US,17,097,,,,,1639,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422020088592401,45N 2E-34.4g1,Well,,07090005,,,,,42.3389077,-88.9901056,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,201,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,,863,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422023087494401,45N12E-33.1h1,Well,,04040002,,,,,42.3397444,-87.8289594,24000,1,seconds,Interpolated from MAP.,NAD83,595,feet,5,feet,Unknown.,NGVD29,US,17,097,,,,,2035,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422025087593601,45N11E-31.5g1,Well,,07120004,,,,,42.3402999,-87.9934108,24000,5,seconds,Interpolated from MAP.,NAD83,810,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,097,Sand and gravel aquifers (glaciated regions),Quaternary System,,,173,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422025087593602,45N11E-31.5g2,Well,,07120004,,,,,42.3402999,-87.9934108,24000,5,seconds,Interpolated from MAP.,NAD83,810,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,097,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,,1333,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422025088311801,45N 6E-34.3g,Well,,07090006,,,,,42.3402985,-88.5217606,,Unknown,Unknown,Interpolated from MAP.,NAD83,893,feet,10,feet,Interpolated from topographic map.,NGVD29,US,17,111,,,,1977,137,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422026088320301,45N 6E-33.2h,Well,,07090006,,,,,42.3405762,-88.534261,,Unknown,Unknown,Interpolated from MAP.,NAD83,880,feet,10,feet,Interpolated from topographic map.,NGVD29,US,17,111,,,,1975,80,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422032088222001,45N7E-25.7a (MHEN-08-01),Well,,07120006,,,,,42.3423361,-88.3723528,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,860,feet,10,feet,"Light Detection And Ranging, airplane",NAVD88,US,17,111,Sand and gravel aquifers (glaciated regions),Quaternary System,Unconfined single aquifer,20080924,103.3,ft,180,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422033089033201,45N 1E-25.1b1,Well,,07090005,,,,,42.3425184,-89.0589959,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,201,Sand and gravel aquifers (glaciated regions),Quaternary System,,,193,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422037088160501,45N 8E-26.5a1,Well,,07120006,,,,,42.3436326,-88.2681425,24000,5,seconds,Interpolated from MAP.,NAD83,755,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,111,Sand and gravel aquifers (glaciated regions),Quaternary System,,,82,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422038088142901,45N 8E-25.2a1,Well,,07120006,,,,,42.3439105,-88.241475,24000,5,seconds,Interpolated from MAP.,NAD83,760,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,111,Silurian-Devonian aquifers,Silurian System,,195508,180,ft,180,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422039087590101,45N11E-30.1a1,Well,,07120004,,,,,42.3441888,-87.9836882,24000,1,seconds,Interpolated from MAP.,NAD83,780,feet,5,feet,Unknown.,NGVD29,US,17,097,,,,195107,1845,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422039088510801,45N 3E- 9.,Well,,07090006,,,,,42.3441859,-88.8523249,24000,5,seconds,Interpolated from MAP.,NAD83,897,feet,1,feet,Interpolated from topographic map.,NGVD29,US,17,007,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,,329,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422044088014301,45N10E-26.2b,Well,,07120004,,,,,42.3455776,-88.0286899,24000,5,seconds,Interpolated from MAP.,NAD83,780,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,097,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,197306,1354,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422045087530201,45N12E-30.8c1,Well,,07120003,,,,,42.3458555,-87.8839618,24000,5,seconds,Interpolated from MAP.,NAD83,690,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,097,Cambrian-Ordovician aquifer system,Champlainian Series,,,996,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422045088022501,45N10E-26.7b2,Well,,07120004,,,,,42.3458553,-88.040357,24000,1,seconds,Interpolated from MAP.,NAD83,785,feet,5,feet,Unknown.,NGVD29,US,17,097,,,,19241001,1323,ft,1323,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422045088022502,45N10E-26.7b1,Well,,07120004,,,,,42.3458553,-88.040357,24000,5,seconds,Interpolated from MAP.,NAD83,790,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,097,Cambrian-Ordovician aquifer system,St. Peter Sandstone,,191509,1039,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422046088520901,45N 3E-27.6b1,Well,,07090006,,,,,42.3461302,-88.8692698,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,007,Sand and gravel aquifers (glaciated regions),Quaternary System,Unconfined single aquifer,,100,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422047088173801,45N 8E-27.8c2,Well,,07120006,,,,,42.3464528,-88.294375,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,760,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,17,111,Silurian-Devonian aquifers,Silurian System,,,131,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422047088174601,45N8E-27.8c5,Well,,07120006,,,,,42.3461944,-88.2952222,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,760.6,feet,0.1,feet,Differentially corrected Global Positioning System.,NAVD88,US,17,111,Sand and gravel aquifers (glaciated regions),Quaternary System,Unconfined single aquifer,20101028,19.2,ft,19.5,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422047088174602,45N8E-27.8c7,Well,,07120006,,,,,42.3461944,-88.2952222,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,755,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,17,111,Sand and gravel aquifers (glaciated regions),Quaternary System,Unconfined single aquifer,20110629,42.2,ft,46.2,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422048088174501,45N 8E-27.8c1,Well,,07120006,,,,,42.3465917,-88.2961083,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,760,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,17,111,Sand and gravel aquifers (glaciated regions),Quaternary System,Unconfined single aquifer,1974,95,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422048089025901,45N 2E-30.5d1,Well,,07090005,,,,,42.346685,-89.0498292,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,201,Sand and gravel aquifers (glaciated regions),Quaternary System,,,240,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422049088174401,45N8E-27.8c3,Well,,07120006,,,,,42.3468806,-88.2954528,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,758.0,feet,0.1,feet,Differentially corrected Global Positioning System.,NAVD88,US,17,111,Sand and gravel aquifers (glaciated regions),Quaternary System,Unconfined single aquifer,20101026,12.7,ft,14.5,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422049088174601,45N8E-27.8c4,Well,,07120006,,,,,42.3469139,-88.2961167,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,758.3,feet,0.1,feet,Differentially corrected Global Positioning System.,NAVD88,US,17,111,Sand and gravel aquifers (glaciated regions),Quaternary System,Unconfined single aquifer,20101025,14,ft,14.5,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422049088174603,45N8E-27.8c6,Well,,07120006,,,,,42.3469139,-88.2961167,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,758.4,feet,0.1,feet,Differentially corrected Global Positioning System.,NAVD88,US,17,111,Sand and gravel aquifers (glaciated regions),Quaternary System,Confined single aquifer,2010,47.9,ft,49.5,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422050088044901,45N10E-28.8c1,Well,,07120006,,,,,42.3472441,-88.0803584,24000,5,seconds,Interpolated from MAP.,NAD83,795,feet,1,feet,Interpolated from topographic map.,NGVD29,US,17,097,Silurian-Devonian aquifers,Silurian System,,,330,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422050088044902,45N10E-28.8c2,Well,,07120006,,,,,42.3472441,-88.0803584,24000,5,seconds,Interpolated from MAP.,NAD83,795,feet,1,feet,Interpolated from topographic map.,NGVD29,US,17,097,Silurian-Devonian aquifers,Silurian Dolomite,,,330,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422050088194001,45N8E-29.5C,Well,,07120006,,,,,42.3471111,-88.3287222,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,925,feet,10,feet,Interpolated from topographic map.,NGVD29,US,17,111,Sand and gravel aquifers (glaciated regions),Quaternary System,Unconfined single aquifer,19870424,98,ft,98,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422053088031501,45N10E-27.5d1,Well,,07120006,,,,,42.3480775,-88.0542464,24000,5,seconds,Interpolated from MAP.,NAD83,794,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,097,Silurian-Devonian aquifers,Silurian System,,195801,339,ft,339,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422056090001701,27N 4E-11.3d1,Well,,07090003,,,,,42.3489023,-90.0048472,24000,5,seconds,Interpolated from MAP.,NAD83,1020,feet,10,feet,Interpolated from topographic map.,NGVD29,US,17,085,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,,1277,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422058087564101,45N11E-28.1e1,Well,,07120004,,,,,42.3494665,-87.9447978,24000,5,seconds,Interpolated from MAP.,NAD83,730.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,097,,,,197406,1450,ft,1450,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422059087531001,45N11E-25.1e1,Well,,07120004,,,,,42.3497443,-87.8861842,24000,5,seconds,Interpolated from MAP.,NAD83,700,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,097,Sand and gravel aquifers (glaciated regions),Quaternary System,,,80,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422100088062801,45N10E-30.3d1,Well,,07120006,,,,,42.3500218,-88.1078595,24000,5,seconds,Interpolated from MAP.,NAD83,780.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,097,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,197408,1241,ft,1241,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422101088144701,45N 8E-25.4d1,Well,,07120006,,,,,42.3502992,-88.2464754,24000,5,seconds,Interpolated from MAP.,NAD83,760,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,111,Silurian-Devonian aquifers,Silurian System,,197210,220,ft,220,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422101090003001,27N 4E-11.3e1,Well,,07090003,,,,,42.3502911,-90.0084583,24000,5,seconds,Interpolated from MAP.,NAD83,1010,feet,10,feet,Interpolated from topographic map.,NGVD29,US,17,085,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,,1088,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422102089023901,45N 2E-30.2g1,Well,,07090005,,,,,42.3505738,-89.0442736,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,201,Sand and gravel aquifers (glaciated regions),Quaternary System,,,238,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422103087531001,45N11E-25.1f1,Well,,07120004,,,,,42.3508554,-87.8861842,24000,5,seconds,Interpolated from MAP.,NAD83,700,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,097,Silurian-Devonian aquifers,Silurian System,,,0,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422103087531002,45N11E-25.1f2,Well,,07120004,,,,,42.3508554,-87.8861842,24000,5,seconds,Interpolated from MAP.,NAD83,700,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,097,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,,1005,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422111088052901,45N10E-29.4f1,Well,,07120006,,,,,42.3530773,-88.09147,24000,5,seconds,Interpolated from MAP.,NAD83,795,feet,1,feet,Interpolated from topographic map.,NGVD29,US,17,097,Silurian-Devonian aquifers,Silurian System,,,350,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422111088154901,45N8E-26.3f,Well,,07120006,,,,,42.3531389,-88.2636667,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,760,feet,1,feet,Interpolated from topographic map.,NGVD29,US,17,111,Sand and gravel aquifers (glaciated regions),Quaternary System,Unconfined single aquifer,19991021,28.8,ft,29.3,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422111090004101,27N 4E-11.4f1,Well,,07090003,,,,,42.3530687,-90.0115139,24000,5,seconds,Interpolated from MAP.,NAD83,1060,feet,10,feet,Interpolated from topographic map.,NGVD29,US,17,085,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,,922,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-422117087593401,45N11E-30.4g1,Well,,07120004,,,,,42.3547441,-87.9928555,24000,5,seconds,Interpolated from MAP.,NAD83,795.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,097,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,197007,1320,ft,1320,ft,NWIS
