OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
HO_CHUNK_WQX,Ho-Chunk Nation of Wisconsin,HO_CHUNK_WQX-5026569HCN01,unnamed (A. Decorah Creek),River/Stream,center of drainage channel,07070003,,,,,43.8635,-90.0711,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,55,057,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-BB,Broken Bow Lake,Lake,,07050003,,,,,45.923563,-89.963416,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-BCCR,Big Crooked Creek,River/Stream,,07050002,,,,,46.02472,-89.84911,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-BCN,Big Crooked Lake North,Lake,,07050002,,,,,46.040312,-89.847382,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-BCS,Big Crawling Stone,Lake,,07050002,,,,,45.941982,-89.896207,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-BCSC,Big Crawling Stone Lake Central,Lake,,07050002,,,,,45.942752,-89.885935,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-BCSN,Big Crawling Stone North,Lake,,07050002,,,,,45.950823,-89.887292,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-BCSS,Big Crawling Stone South,Lake,,07050002,,,,,45.926303,-89.873217,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-BCrS,Big Crooked Lake,Lake,,07050002,,,,,46.029335,-89.848166,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-BILN,Bill's Lake North,Lake,,07050003,,,,,45.940045,-89.98094,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-BILS,Bill's Lake South,Lake,,07050003,,,,,45.934025,-89.980322,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-BIR,Birch lake,Lake,,07050002,,,,,46.041448,-89.960364,,,,GPS-Unspecified,NAD83,,,,,,,US,55,051,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-BIRCR,Birch Creek,River/Stream,,07050002,,,,,46.039216,-89.963118,,,,GPS-Unspecified,NAD83,,,,,,,US,55,051,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-BLK,Black Lake,Lake,,07050002,,,,,46.017015,-89.948476,,,,GPS-Unspecified,NAD83,,,,,,,US,55,051,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-BOG,Bog Lake,Lake,,07050003,,,,,45.908362,-89.950776,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-BOLCR,Bolton Creek,Lake,,07050002,,,,,45.95823,-89.81285,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-BOL_DP,Bolton Lake,Lake,,07050002,,,,,45.959821,-89.800225,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-BOU,Boundary Lake,Lake,,07050002,,,,,46.009274,-89.791752,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-BR,Bear River,River/Stream,,07050002,,,,,46.028228,-89.967166,,,,GPS-Unspecified,NAD83,,,,,,,US,55,051,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-BRL_SE_S,BrokenBowLake_SouthEast_Shore,Lake,,07050003,,,,,45.91981,-89.95049,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-BTCR,Big Thunder Creek,River/Stream,,07050002,,,,,45.967216,-89.939687,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-BUKN,Bucksin LK North,Lake,,07050003,,,,,45.904775,-89.932406,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-BUK_DP,Buckskin Lake,Lake,,07050003,,,,,45.898977,-89.935546,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-CHCR,Chewelah Creek,River/Stream,,07050002,,,,,46.055293,-89.9136,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-CRAN,Cranberry Lake,Lake,,07050003,,,,,45.987123,-89.975408,,,,GPS-Unspecified,NAD83,,,,,,,US,55,051,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-EAL,Eagle Lake,Lake,,07050002,,,,,46.033012,-89.827376,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-FATC,Fat Lake Central,Lake,,07050002,,,,,46.023102,-89.936523,,,,GPS-Unspecified,NAD83,,,,,,,US,55,051,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-FENE,Fence Lake East,Lake,,07050002,,,,,45.949393,-89.827098,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-FENN,Fence Lake North,Lake,,07050002,,,,,45.971066,-89.838556,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-FENS,Fence Lake South,Lake,,07050002,,,,,45.932385,-89.826758,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-FENW,Fence Lake West,Lake,,07050002,,,,,45.949733,-89.856011,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-FHP,Fish Hatchery Pier,Lake,,07050002,,,,,45.971044,-89.907124,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-FLA,Flambeau Lake,Lake,,07050002,,,,,45.97317,-89.92516,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-FLAE,Flambeau Lake East,Lake,,07050002,,,,,45.965054,-89.912571,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-FLAN,Flambeau Lake North,Lake,,07050002,,,,,45.975632,-89.924318,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-FLAS,Flambeau Lake South,Lake,,07050002,,,,,45.955119,-89.922097,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-GCLC,Great Corn Lake,Lake,,07050002,,,,,46.06418,-89.76947,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-GCLN,Great Corn Lake North,Lake,,07050002,,,,,46.065993,-89.769448,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-GRE2,Gresham Creek 2,River/Stream,,07050002,,,,,46.043963,-89.769539,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-GREE,Green Lake,Lake,,07050002,,,,,46.019685,-89.8023,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-GUNN,Gunlock Lake North,Lake,,07070001,,,,,45.919961,-89.815935,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-GUNS,Gunlock Lake South,Lake,,07070001,,,,,45.906124,-89.825126,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-HASKCR,Haskell Creek,River/Stream,,07070001,,,,,45.913835,-89.92138,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-HASN,Haskell Lake North,Lake,,07070001,,,,,45.911796,-89.915156,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-HASS,Haskell Lake South,Lake,,07070001,,,,,45.904319,-89.917683,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-HID,Hidden Lake,Lake,,07050002,,,,,45.939493,-89.965095,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-HOL,Hollow Lake,Lake,,07050002,,,,,45.97525,-89.7656,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-HOR,Horsehead Lake,Lake,,07050002,,,,,45.960034,-89.870852,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-HOU,Hourglass Lake,Lake,,07050002,,,,,45.978442,-89.7961,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-HUTCR,Hutton's Creek,River/Stream,,07050002,,,,,46.00187,-89.86558,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-HW47,Highway 47 Lake,Lake,,07050002,,,,,46.01713,-89.923565,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-IKEC,Ike Walton Lake,Lake,,07050002,,,,,46.028143,-89.811759,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-IKEN,Ike Walton Lake North,Lake,,07050002,,,,,46.03923,-89.808333,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-IKES,Ike Walton Lake South,Lake,,07050002,,,,,46.024966,-89.803361,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-JAC,Jo-Jack Lake,Lake,,07050002,,,,,45.97531,-89.8146,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-JERM,Jerms Lake,Lake,,07050002,,,,,45.913959,-89.875437,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-JNCR,Johnson Creek,River/Stream,,07070001,,,,,45.91405,-89.91147,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-JOINTCR,Joint Creek,River/Stream,,07050002,,,,,46.06716,-89.7689,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-L10,Little Ten Lake,Lake,,07050002,,,,,45.934747,-89.91567,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-LCLC,Little Corn Lake,Lake,,07050002,,,,,46.06882,-89.76948,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-LCS,LittleCrawlingStine_Deep,Lake,,07050002,,,,,45.927487,-89.898446,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-LCSC,Little Crawling Stone Lake,Lake,,07050002,,,,,45.928573,-89.899377,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-LIN,Long Interlaken Lake North,Lake,,07050002,,,,,45.967691,-89.900091,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-LIS,Long Interlaken Lake South,Lake,,07050002,,,,,45.952701,-89.902304,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-LOD,Lodge Lake,Lake,,07050002,,,,,46.051575,-89.780526,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-LTCR,Little Trout Creek,River/Stream,,07050002,,,,,46.052987,-89.847712,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-LTL,Little Trout Lake,Lake,,07050002,,,,,46.064261,-89.851044,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-LTLN,Little Trout Lake North,Lake,,07050002,,,,,46.073848,-89.852371,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-LTLS,Little Trout Lake South,Lake,,07050002,,,,,46.057756,-89.848722,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-LTLW,Little Trout Lake West,Lake,,07050002,,,,,46.065162,-89.864595,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-LWS_DP,Little White Sand Lake,Lake,,07050002,,,,,46.02754,-89.827202,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-LoSE,Lower Sugarbush Lake East,Lake,,07050002,,,,,46.039864,-89.901932,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-LoSW,Lower Sugarbush Lake West,Lake,,07050002,,,,,46.037175,-89.915149,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-MELL,Middle Ellerson Lake,Lake,,07050002,,,,,46.00292,-89.762267,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-MICR,Mishonagon Creek,River/Stream,,07070001,,,,,45.911287,-89.759003,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-MINN,Minnette Lake,Lake,,07050003,,,,,45.980982,-89.966314,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-MIT_DP,Mitten Lake,Lake,,07050003,,,,,45.951729,-89.976843,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-MON,Monk's Lake,Lake,,07050002,,,,,45.93575,-89.864014,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-MOSE,Moss Lake East,Lake,,07050002,,,,,45.963082,-89.880509,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-MOSW,Moss Lake West,Lake,,07050002,,,,,45.9619,-89.893414,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-MOVE,Moving Cloud Lake,Lake,,07050002,,,,,45.98434,-89.91487,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-MSE,Middle Sugarbush Lake East,Lake,,07050002,,,,,46.027799,-89.887269,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-MSW,Middle Sugarbush Lake West,Lake,,07050002,,,,,46.02709,-89.912134,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-MUDCR,Mudd Creek,River/Stream,,07050002,,,,,46.021432,-89.76429,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-MUS_DP,Muskesin Lake,Lake,,07050002,,,,,46.017998,-89.915748,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-NP,North Placid Lake,Lake,,07050002,,,,,45.920497,-89.829724,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-PLUW,Plummer Lake West,Lake,,07050002,,,,,45.966961,-89.78205,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-PLU_DP,Plummer Lake,Lake,,07050002,,,,,45.971672,-89.774008,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-POKC,Pokegama Lake Central,Lake,,07050002,,,,,45.990467,-89.891963,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-POKN,Pokegama Lake North,Lake,,07070002,,,,,45.003236,-89.886698,,,,GPS-Unspecified,NAD83,,,,,,,US,55,073,,,,,,,,,STORET
LDFWATER2007,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin,LDFWATER2007-POKS,Pokegama Lake South,Lake,,07050002,,,,,45.974001,-89.899803,,,,GPS-Unspecified,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
