OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07K07,V07K07-SCIPPO CREEK S OF CIRCLEVILLE @ KINGSTON PIKE,River/Stream,,05060002,,,,,39.5544,-82.9325,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07K11,V07K11-SCIOTO BIG RUN @ HARDY PARKWAY,River/Stream,,05060001,,,,,39.9114,-83.0417,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07K18,V07K18-SMITH DITCH (31.67) NW OF DARBYDALE @ BIGGERT RD.,River/Stream,,05060001,,,,,39.8663,-83.2191,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07P11,V07P11-HELLBRANCH RUN N OF HARRISBURG @ LAMBERT RD.,River/Stream,,05060001,,,,,39.8289,-83.16,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07P14,V07P14-CLOVER GROFF RUN AT ALTON @ ALTON RD.,River/Stream,,05060001,,,,,39.9444,-83.1764,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07P15,V07P15-HAMILTON RUN NEAR ALTON @ U.S. RT. 40,River/Stream,,05060001,,,,,39.95,-83.1808,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07P23,V07P23-PLUM RUN SW OF SHADEVILLE @ ST. RT. 665,River/Stream,,05060001,,,,,39.8244,-83.0244,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07P39,V07P39-BIG DARBY CREEK SE OF DARBYVILLE @ END OF DARBY RD.,River/Stream,,05060001,,,,,39.6778,-83.0964,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07P41,V07P41-BIG DARBY CREEK S OF ORIENT @ DARBY CREEK RD.,River/Stream,,05060001,,,,,39.7531,-83.1478,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07P42,V07P42-BIG DARBY CREEK NEAR GRAVEL PIT @ END OF LANE,River/Stream,,05060001,,,,,39.7775,-83.1442,,,,GPS-Unspecified,NAD83,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07P43,V07P43-BIG DARBY CREEK NEAR HARRISBURG @ U.S. RT. 62,River/Stream,,05060001,,,,,39.8131,-83.1567,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07P51,"V07P51-BIG DARBY CREEK SE OF UNIONVILLE CENTER, ADJ. ROBINSON RD.",River/Stream,,05060001,,,,,40.1353,-83.32,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,159,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07P53,V07P53-BUCK RUN AT BRIDGEPORT @ MOUTH,River/Stream,,05060001,,,,,40.159921,-83.395189,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,159,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07P54,V07P54-BIG DARBY CREEK @ MILFORD CENTER CEMETERY,River/Stream,,05060001,,,,,40.1783,-83.4278,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,159,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07P56,V07P56-PLEASANT RUN NE OF WOODSTOCK @ MOUTH,River/Stream,,05060001,,,,,40.2143,-83.4977,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,021,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07P58,V07P58-SPAIN CREEK E OF NORTH LEWISBURG @ MOUTH,River/Stream,,05060001,,,,,40.228799,-83.523092,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,159,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07P59,V07P59-BIG DARBY CREEK NE OF NORTH LEWISBURG @ NORTH LEWISBURG RD.,River/Stream,,05060001,,,,,40.2497,-83.5331,,,,GPS-Unspecified,NAD83,,,,,,,US,39,159,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07P60,"V07P60-FLAT BRANCH SE OF MIDDLEBURG, NEAR U.S. RT. 33",River/Stream,,05060001,,,,,40.2778,-83.5406,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,159,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07P61,V07P61-BIG DARBY CREEK SE OF MIDDLEBURG @ CO. RD. 153,River/Stream,,05060001,,,,,40.2694,-83.5517,,,,GPS-Unspecified,NAD83,,,,,,,US,39,091,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07P62,V07P62-BIG DARBY CREEK NE OF MIDDLEBURG @ ST. RT. 287,River/Stream,,05060001,,,,,40.2983,-83.57,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,091,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07P64,V07P64-L. DARBY CREEK @ END OF ROBERTS RD.,River/Stream,,05060001,,,,,39.918162,-83.259315,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S03,V07S03-BIG DARBY CREEK W OF ORIENT @ ST. RT. 762,River/Stream,,05060001,,,,,39.8022,-83.1692,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S05,V07S05-BIG DARBY CREEK AT DARBYDALE @ MCKINLEY BRIDGE,River/Stream,,05060001,,,,,39.8486,-83.1889,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S08,"V07S08-BIG DARBY CREEK N OF GEORGESVILLE, UPST. END OF REIBEL RD.",River/Stream,,05060001,,,,,39.9194,-83.2272,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S09,V07S09-BIG DARBY CREEK S OF PLAIN CITY @ CEMETERY PIKE,River/Stream,,05060001,,,,,40.091308,-83.255524,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S12,V07S12-BIG DARBY CREEK SE OF BRIDGEPORT @ ST. RT. 38,River/Stream,,05060001,,,,,40.1503,-83.3819,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,159,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S13,V07S13-SUGAR RUN NEAR PLAIN CITY @ CEMETERY PIKE,River/Stream,,05060001,,,,,40.0939,-83.2503,,,,GPS-Unspecified,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S16,"V07S16-SCIPPO CREEK S OF CIRCLEVILLE, DST. PPG",River/Stream,,05060002,,,,,39.5461,-82.9422,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S18,V07S18-LAKE DARBY ESTATES WWTP 001 OUTFALL TO BIG DARBY CREEK,Facility Municipal Sewage (POTW),,05060001,,,,,39.9578,-83.2411,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S19,V07S19-PPG 001 OUTFALL TO SCIPPO CREEK,Facility Industrial,,05060002,,,,,39.5464,-82.9425,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S20,V07S20-DUPONT 001 OUTFALL TO SCIOTO R.,Facility Industrial,,05060002,,,,,39.5642,-82.9722,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S28,V07S28-CIRCLEVILLE WWTP 001 OUTFALL TO SCIOTO R.,Facility Municipal Sewage (POTW),,05060002,,,,,39.5978,-82.9611,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S30,V07S30-PICKAWAY CORRECTIONAL INST. WWTP OUTFALL TO BIG DARBY CREEK,Facility Municipal Sewage (POTW),,05060001,,,,,39.7917,-83.1628,,,,GPS-Unspecified,NAD83,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S34,V07S34-L. DARBY CREEK SE OF PLUMWOOD @ LITTLE DARBY RD. FORD,River/Stream,,05060001,,,,,39.986761,-83.375519,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S36,V07S36-SPRING FORK NEAR MOUTH @ LAFAYETTE-PLAIN CITY RD.,River/Stream,,05060001,,,,,39.991961,-83.389619,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S47,V07S47-HELLBRANCH RUN DST. TIMBERLAKE WWTP,River/Stream,,05060001,,,,,39.8281,-83.1597,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S50,V07S50-HELLBRANCH RUN S OF GALLOWAY @ KUNZ RD.,River/Stream,,05060001,,,,,39.9011,-83.1631,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S52,V07S52-CLOVER GROFF RUN AT ALTON @ U.S. RT. 40,River/Stream,,05060001,,,,,39.9503,-83.1689,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S57,V07S57-BIG DARBY CREEK SE OF MIDDLEBURG @ CO. RD. 157,River/Stream,,05060001,,,,,40.2786,-83.5597,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,091,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S58,"V07S58-SCIOTO R. S OF CIRCLEVILLE, DST. SCIPPO CREEK",River/Stream,,05060002,,,,,39.5039,-82.9833,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S62,"V07S62-SCIOTO R. NEAR CIRCLEVILLE, DST. EARNHART HILL/UPST DUPONT",River/Stream,,05060002,,,,,39.5697,-82.9642,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S70,V07S70-CONGO CREEK NW OF KINGSTON @ ST. RT. 361,River/Stream,Logan Elm Park.,05060002,,,,,39.5081,-82.9528,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S81,V07S81-SCIPPO CREEK SE OF CIRCLEVILLE @ ST. RT. 56,River/Stream,,05060002,,,,,39.5397,-82.8456,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S82,V07S82-SCIPPO CREEK S OF STOUTSVILLE @ TARLTON PIKE,River/Stream,,05060002,,,,,39.5819,-82.8406,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,045,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07S87,V07S87-HARGUS CREEK E OF CIRCLEVILLE @ ROAD NEAR FAIRGROUNDS,River/Stream,,05060002,,,,,39.5969,-82.9233,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07W05,V07W05-GROVE RUN SE OF COMMERCIAL POINT @ GIBSON RD.,River/Stream,,05060001,,,,,39.7486,-83.0357,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07W06,V07W06-JACKSON PIKE WWTP 001 OUTFALL TO SCIOTO R.,Facility Municipal Sewage (POTW),,05060001,,,,,39.9073,-83.0087,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07W10,V07W10-COLUMBUS SOUTHERLY WWTP 001 OUTFALL TO SCIOTO R.,Facility Municipal Sewage (POTW),,05060001,,,,,39.8144,-83.0142,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07W17,"V07W17-SCIOTO R. AT COLUMBUS, DST SHARP BEND DST. TRAILER PARK",River/Stream,,05060001,,,,,39.8908,-83.0079,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07W45,V07W45-SCIOTO R. 0.8 MI. DST. WALNUT CREEK,River/Stream,,05060001,,,,,39.6715,-82.9908,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V07W56,"V07W56-BIG DARBY CREEK DST. PCI WWTP, UPST. SNAKE ISLAND",River/Stream,,05060001,,,,,39.7864,-83.1531,,,,GPS-Unspecified,NAD83,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08E02,V08E02-SYCAMORE CREEK WATER RECLAMATION WWTP OUTFALL TO SYCAMORE CK,Facility Municipal Sewage (POTW),,05060001,,,,,39.8958,-82.71,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,045,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08E03,V08E03-WALNUT CREEK SEWER DIST. WWTP 001 TO PLEASANTVILLE CK(45.45),Facility Municipal Sewage (POTW),,05060001,,,,,39.8245,-82.5588,,,,GPS-Unspecified,NAD83,,,,,,,US,39,045,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08K01,V08K01-WALNUT CREEK @ FAIRFIELD/PERRY CO. LINE RD.,River/Stream,,05060001,,,,,39.8677,-82.4693,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,045,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08K02,V08K02-L. WALNUT CREEK @ PLAZIER RD.,River/Stream,,05060001,,,,,39.7103,-82.8425,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08K03,V08K03-L. WALNUT CREEK @ WINCHESTER RD.,River/Stream,,05060001,,,,,39.707,-82.8919,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08K04,V08K04-TURKEY RUN @ CREEK RD.,River/Stream,,05060001,,,,,39.6869,-82.8221,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,045,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08K05,V08K05-TURKEY RUN @ ST. RT. 674,River/Stream,,05060001,,,,,39.6989,-82.8333,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08K06,V08K06-TURKEY RUN @ ROYALTON RD.,River/Stream,,05060001,,,,,39.7067,-82.8978,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08K07,V08K07-CHERRY RUN @ CREEK RD.,River/Stream,,05060001,,,,,39.6958,-82.8212,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,045,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08K09,"V08K09-GEORGE CREEK UPST. WINCHESTER PIKE, UPST. EAST FORK (2.00)",River/Stream,,05060001,,,,,39.8678,-82.8317,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08K16,V08K16-PLEASANTVILLE CREEK @ ST. RT. 188,River/Stream,,05060001,,,,,39.8036,-82.5267,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,045,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08K17,V08K17-PLEASANTVILLE CREEK @ PLEASANTVILLE RD.,River/Stream,,05060001,,,,,39.8103,-82.5406,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,045,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08K21,V08K21-L. WALNUT SYCAMORE WWTP 001 OUTFALL TO WALNUT CREEK,Facility Municipal Sewage (POTW),,05060001,,,,,39.8292,-82.7544,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,045,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08P02,V08P02-WALNUT CREEK UPST. BALTIMORE @ ST. RT. 37,River/Stream,,05060001,,,,,39.8261,-82.57,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,045,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08P03,V08P03-GEORGE CREEK W OF CANAL WINCHESTER @ GROVEPORT RD.,River/Stream,,05060001,,,,,39.8478,-82.8492,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08P04,V08P04-TUSSING DITCH W OF CANAL WINCHESTER @ GROVEPORT RD.,River/Stream,"This stream is modified (MWH-C) from the headwaters to Groveport Road.  Downstream from Groveport Road, from the camp to the mouth, the stream channel is natural (WWH).",05060001,,,,,39.8467,-82.8361,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08P06,V08P06-WALNUT CREEK S OF GROVEPORT @ HAYES RD.,River/Stream,,05060001,,,,,39.8278,-82.8914,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08Q01,V08Q01-WALNUT CREEK DST. CANAL WINCHESTER WWTP,River/Stream,,05060001,,,,,39.8292,-82.8225,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08S02,V08S02-WALNUT CREEK DST. ASHVILLE WWTP @ CROMLEY RD.,River/Stream,,05060001,,,,,39.7108,-82.9631,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08S05,V08S05-WALNUT CREEK DST. CANAL WINCHESTER WWTP @ GENDER RD.,River/Stream,,05060001,,,,,39.8278,-82.8308,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08S06,V08S06-WALNUT CREEK UPST. CANAL WINCHESTER WWTP @ ASHBROOK RD.,River/Stream,,05060001,,,,,39.8297,-82.8167,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08S08,V08S08-WALNUT CREEK DST. BALTIMORE @ BADER RD.,River/Stream,,05060001,,,,,39.8208,-82.6558,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,045,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08S13,V08S13-WALNUT CREEK NEAR THURSTON @ ST. RT. 256,River/Stream,,05060001,,,,,39.8406,-82.5561,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,045,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08S16,V08S16-PLEASANTVILLE CREEK DST. WALNUT REGIONAL WWTP,River/Stream,,05060001,,,,,39.8242,-82.5617,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,045,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08S23,V08S23-E. FK. GEORGE CREEK (2.00) DST. MINGO ESTATES @ WRIGHT RD.,River/Stream,,05060001,,,,,39.8847,-82.8053,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08S27,V08S27-E. FK. GEORGE CREEK (2.00) UPST. MINGO ESTATES @ REFUGEE RD.,River/Stream,,05060001,,,,,39.9092,-82.7636,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,045,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08S28,V08S28-SYCAMORE CREEK DST. PICKERINGTON @ BUSEY RD.,River/Stream,,05060001,,,,,39.8569,-82.7503,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,045,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08S29,V08S29-SYCAMORE CREEK DST. PICKERINGTON WWTP @ HILL RD. (LOWER),River/Stream,,05060001,,,,,39.8708,-82.7603,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,045,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08S30,V08S30-SYCAMORE CREEK UPST. PICKERINGTON WWTP @ HILL RD. (UPPER),River/Stream,,05060001,,,,,39.8781,-82.7597,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,045,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08S39,V08S39-SYCAMORE CREEK NEAR MOUTH @ BENADUM RD.,River/Stream,,05060001,,,,,39.8317,-82.7522,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,045,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08S41,V08S41-SYCAMORE CREEK NE OF PICKERINGTON @ REFUGEE RD.,River/Stream,,05060001,,,,,39.9058,-82.7056,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,045,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08W08,V08W08-WALNUT CREEK UPST. CANAL WINCHESTER WWTP @ COVERED BRIDGE,River/Stream,,05060001,,,,,39.83,-82.8167,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08W09,V08W09-CANAL WINCHESTER WWTP 001 OUTFALL TO WALNUT CREEK,Facility Municipal Sewage (POTW),,05060001,,,,,39.8291,-82.8204,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08W11,V08W11-REYNOLDS METALS 001 OUTFALL TO WALNUT CREEK,Facility Industrial,,05060001,,,,,39.7094,-82.9592,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08W15,V08W15-OHIO PAPERBOARD 001 OUTFALL TO W. BR. PAWPAW CREEK (0.55),Facility Industrial,,05060001,,,,,39.8497,-82.6073,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,045,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08W30,V08W30-PICKERINGTON WWTP 001 OUTFALL TO SYCAMORE CREEK,Facility Municipal Sewage (POTW),,05060001,,,,,39.8728,-82.7613,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,045,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08W41,V08W41-WALNUT CREEK @ ST. PAUL RD.,River/Stream,,05060001,,,,,39.745,-82.9169,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08W47,V08W47-WALNUT CREEK <50' DST. CANAL WINCHESTER WWTP @ MIXING ZONE,River/Stream,,05060001,,,,,39.8292,-82.8208,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08W52,V08W52-WALNUT CREEK @ CATTAIL RD.,River/Stream,,05060001,,,,,39.8681,-82.4883,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,045,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08W54,V08W54-POPLAR CREEK @ BISH RD.,River/Stream,,05060001,,,,,39.8308,-82.6728,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,045,,,,,,,,,STORET
